brewery_id,X,count.x,abv,ibu,id,beer,style,ounces,style2,count.y,brewery,city.x,state.x,label,Name,city.y,state.y,Imputed_IBU
16,810,810,0.065,NA,2624,Deflator,Doppelbock,16,NA,17,Flat 12 Bierwerks,Indianapolis,IN,Deflator (Flat 12 Bierwerks),Founders Brewing Company,Grand Rapids, MI,60
16,811,811,0.05,27,2284,Hinchtown Hammer Down,American Blonde Ale,16,American Blonde Ale,17,Flat 12 Bierwerks,Indianapolis,IN,Hinchtown Hammer Down (Flat 12 Bierwerks),Founders Brewing Company,Grand Rapids, MI,27
16,812,812,0.06,104,1610,Half Cycle IPA,American IPA,16,American IPA,17,Flat 12 Bierwerks,Indianapolis,IN,Half Cycle IPA (Flat 12 Bierwerks),Founders Brewing Company,Grand Rapids, MI,104
17,2188,2188,0.058,20,2623,Cafe Leche,American Porter,16,NA,18,Tin Man Brewing Company,Evansville,IN,Cafe Leche (Tin Man Brewing Company),Flat 12 Bierwerks,Indianapolis, IN,20
17,2189,2189,0.052,12,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,16,NA,18,Tin Man Brewing Company,Evansville,IN,Damascene Apricot Sour (Tin Man Brewing Company),Flat 12 Bierwerks,Indianapolis, IN,12
17,2190,2190,0.12,90,2621,Csar,Russian Imperial Stout,16,NA,18,Tin Man Brewing Company,Evansville,IN,Csar (Tin Man Brewing Company),Flat 12 Bierwerks,Indianapolis, IN,90
17,2191,2191,0.055,NA,1817,Klingon Warnog Roggen Dunkel,Roggenbier,16,NA,18,Tin Man Brewing Company,Evansville,IN,Klingon Warnog Roggen Dunkel (Tin Man Brewing Company),Flat 12 Bierwerks,Indianapolis, IN,30
17,2192,2192,0.085,115,1449,Overlord Imperial IPA,American Double / Imperial IPA,16,American Double / Imperial IPA,18,Tin Man Brewing Company,Evansville,IN,Overlord Imperial IPA (Tin Man Brewing Company),Flat 12 Bierwerks,Indianapolis, IN,115
17,2193,2193,0.058,36,951,Alloy,American IPA,16,American IPA,18,Tin Man Brewing Company,Evansville,IN,Alloy (Tin Man Brewing Company),Flat 12 Bierwerks,Indianapolis, IN,36
17,2194,2194,0.051,22,950,Rivet Irish Red Ale,Irish Red Ale,16,NA,18,Tin Man Brewing Company,Evansville,IN,Rivet Irish Red Ale (Tin Man Brewing Company),Flat 12 Bierwerks,Indianapolis, IN,22
17,2195,2195,0.052,50,949,3 Gear Robust Porter,American Porter,16,NA,18,Tin Man Brewing Company,Evansville,IN,3 Gear Robust Porter (Tin Man Brewing Company),Flat 12 Bierwerks,Indianapolis, IN,50
17,2196,2196,0.045,35,948,Circuit Bohemian Pilsner,Czech Pilsener,16,NA,18,Tin Man Brewing Company,Evansville,IN,Circuit Bohemian Pilsner (Tin Man Brewing Company),Flat 12 Bierwerks,Indianapolis, IN,35
18,276,276,0.072,75,2620,Saucy Intruder,Rye Beer,16,NA,19,Black Acre Brewing Co.,Indianapolis,IN,Saucy Intruder (Black Acre Brewing Co.),Tin Man Brewing Company,Evansville, IN,75
19,387,387,0.058,NA,2619,Insert Hop Reference,American Pale Ale (APA),16,American Pale Ale (APA),20,Brew Link Brewing,Plainfield,IN,Insert Hop Reference (Brew Link Brewing),Black Acre Brewing Co.,Indianapolis, IN,50
20,192,192,0.07,46,2618,Thai.p.a,American IPA,16,American IPA,21,Bare Hands Brewery,Granger,IN,Thai.p.a (Bare Hands Brewery),Brew Link Brewing,Plainfield, IN,46
21,2180,2180,0.055,64,2617,Citra Faced,American Pale Wheat Ale,16,American Pale Wheat Ale,22,Three Pints Brewing,Martinsville,IN,Citra Faced (Three Pints Brewing),Bare Hands Brewery,Granger, IN,64
21,2181,2181,0.055,31,2616,Pole Barn Stout,Oatmeal Stout,16,NA,22,Three Pints Brewing,Martinsville,IN,Pole Barn Stout (Three Pints Brewing),Bare Hands Brewery,Granger, IN,31
21,2182,2182,0.054,37,2615,Pale,American Pale Ale (APA),16,American Pale Ale (APA),22,Three Pints Brewing,Martinsville,IN,Pale (Three Pints Brewing),Bare Hands Brewery,Granger, IN,37
21,2183,2183,0.053,27,2614,Yoshi's Nectar,California Common / Steam Beer,16,NA,22,Three Pints Brewing,Martinsville,IN,Yoshi's Nectar (Three Pints Brewing),Bare Hands Brewery,Granger, IN,27
22,848,848,0.055,NA,2613,Feel Like Maplin' Love,Oatmeal Stout,16,NA,23,Four Fathers Brewing,Valparaiso,IN,Feel Like Maplin' Love (Four Fathers Brewing),Three Pints Brewing,Martinsville, IN,36
22,849,849,0.05,NA,2612,Father's Beer,Belgian Pale Ale,16,NA,23,Four Fathers Brewing,Valparaiso,IN,Father's Beer (Four Fathers Brewing),Three Pints Brewing,Martinsville, IN,42
22,850,850,0.06,NA,2611,The 26th,American IPA,16,American IPA,23,Four Fathers Brewing,Valparaiso,IN,The 26th (Four Fathers Brewing),Three Pints Brewing,Martinsville, IN,70
22,851,851,0.064,90,2610,The Gadget,American IPA,16,American IPA,23,Four Fathers Brewing,Valparaiso,IN,The Gadget (Four Fathers Brewing),Three Pints Brewing,Martinsville, IN,90
23,1111,1111,0.058,58,2609,Tribute,American Pale Ale (APA),12,American Pale Ale (APA),24,Indiana City Brewing,Indianapolis,IN,Tribute (Indiana City Brewing),Four Fathers Brewing ,Valparaiso, IN,58
24,477,477,0.068,NA,2607,Black Beer'd,American Black Ale,16,NA,25,Burn 'Em Brewing,Michigan City,IN,Black Beer'd (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,105
24,478,478,0.078,NA,2606,Mr. Tea,Fruit / Vegetable Beer,24,NA,25,Burn 'Em Brewing,Michigan City,IN,Mr. Tea (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,138
24,479,479,0.055,40,2478,Pale Alement,American Pale Ale (APA),12,American Pale Ale (APA),25,Burn 'Em Brewing,Michigan City,IN,Pale Alement (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,40
24,481,481,0.06,NA,2470,Kreamed Corn,Cream Ale,12,NA,25,Burn 'Em Brewing,Michigan City,IN,Kreamed Corn (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,41
24,482,482,0.065,NA,2464,Coconoats,American Pale Wheat Ale,16,American Pale Wheat Ale,25,Burn 'Em Brewing,Michigan City,IN,Coconoats (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,44
24,483,483,0.068,16,2160,Joey Wheat,American Pale Wheat Ale,16,American Pale Wheat Ale,25,Burn 'Em Brewing,Michigan City,IN,Joey Wheat (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,16
24,480,480,0.099,115,2471,Hopkick Dropkick,American Double / Imperial IPA,12,American Double / Imperial IPA,25,Burn 'Em Brewing,Michigan City,IN,Hopkick Dropkick (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,115
24,476,476,0.065,NA,2608,Wrath of Pele,American Brown Ale,16,NA,25,Burn 'Em Brewing,Michigan City,IN,Wrath of Pele (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,70
24,484,484,0.072,86,2158,3:33 Black IPA,American IPA,16,American IPA,25,Burn 'Em Brewing,Michigan City,IN,3:33 Black IPA (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,86
24,485,485,0.068,NA,2072,MCA,American IPA,16,American IPA,25,Burn 'Em Brewing,Michigan City,IN,MCA (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,100
24,486,486,0.055,40,2054,Pale Alement,American Pale Ale (APA),16,American Pale Ale (APA),25,Burn 'Em Brewing,Michigan City,IN,Pale Alement (Burn 'Em Brewing),Indiana City Brewing,Indianapolis, IN,40
25,2033,2033,0.052,29,2605,Tip Off,Altbier,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Tip Off (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,29
25,2034,2034,0.054,NA,2215,Java Mac,Scottish Ale,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Java Mac (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,28
25,2035,2035,0.054,23,2164,Cowbell,American Porter,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Cowbell (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,23
25,2036,2036,0.058,20,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Hop Up Offa That Brett (2014) (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,20
25,2037,2037,0.083,23,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,16,NA,26,Sun King Brewing Company,Indianapolis,IN,PV Muckle (2013) (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,23
25,2038,2038,0.099,36,2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Bourbon Barrel Batch 666: Sympathy for the Devil (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,36
25,2039,2039,0.09,30,2082,Whip Fight,Scotch Ale / Wee Heavy,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Whip Fight (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,30
25,2040,2040,0.053,23,2081,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Port Barrel Wee Mac (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,23
25,2041,2041,0.064,75,2001,Fistful Of Hops Red,American IPA,16,American IPA,26,Sun King Brewing Company,Indianapolis,IN,Fistful Of Hops Red (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,75
25,2042,2042,0.063,75,2000,Fistful of Hops Orange,American IPA,16,American IPA,26,Sun King Brewing Company,Indianapolis,IN,Fistful of Hops Orange (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,75
25,2043,2043,0.064,75,1999,Fistful Of Hops Blue,American IPA,16,American IPA,26,Sun King Brewing Company,Indianapolis,IN,Fistful Of Hops Blue (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,75
25,2044,2044,0.064,75,1996,Fistful of Hops Green,American IPA,16,American IPA,26,Sun King Brewing Company,Indianapolis,IN,Fistful of Hops Green (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,75
25,2045,2045,NA,NA,1948,30 Min Coma,Belgian IPA,16,NA,26,Sun King Brewing Company,Indianapolis,IN,30 Min Coma (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,52
25,2046,2046,0.09,30,1656,Wee Muckle,Scotch Ale / Wee Heavy,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Wee Muckle (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,30
25,2047,2047,0.065,55,1599,Royal Brat,Extra Special / Strong Bitter (ESB),16,NA,26,Sun King Brewing Company,Indianapolis,IN,Royal Brat (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,55
25,2048,2048,0.075,77,1420,Grapefruit Jungle (GFJ),American IPA,16,American IPA,26,Sun King Brewing Company,Indianapolis,IN,Grapefruit Jungle (GFJ) (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,77
25,2049,2049,0.056,50,1389,Osiris Pale Ale,American Pale Ale (APA),16,American Pale Ale (APA),26,Sun King Brewing Company,Indianapolis,IN,Osiris Pale Ale (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,50
25,2050,2050,0.099,75,1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Bourbon Barrel Aged Timmie (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,75
25,2051,2051,0.063,23,1366,Stupid Sexy Flanders,Flanders Oud Bruin,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Stupid Sexy Flanders (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,23
25,2052,2052,NA,NA,1347,Bourbon Barrel Cowbell,American Porter,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Bourbon Barrel Cowbell (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,25
25,2053,2053,0.054,NA,1314,Popcorn Pilsner,German Pilsener,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Popcorn Pilsner (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,23
25,2054,2054,0.071,27,1128,Ring of Dingle,Irish Dry Stout,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Ring of Dingle (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,27
25,2055,2055,0.054,23,1127,Bourbon Barrel Wee Mac,Scottish Ale,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Bourbon Barrel Wee Mac (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,23
25,2056,2056,0.099,60,1049,Bourbon Barrel Johan,English Barleywine,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Bourbon Barrel Johan (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,60
25,2057,2057,0.07,NA,934,The Deuce,American Brown Ale,16,NA,26,Sun King Brewing Company,Indianapolis,IN,The Deuce (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,45
25,2058,2058,0.09,24,923,The Velvet Fog,Quadrupel (Quad),16,NA,26,Sun King Brewing Company,Indianapolis,IN,The Velvet Fog (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,24
25,2059,2059,0.055,23,874,Sun King Oktoberfest,MÃ¤rzen / Oktoberfest,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Sun King Oktoberfest (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,23
25,2060,2060,0.052,24,739,Indianapolis Indians Lager,Dortmunder / Export Lager,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Indianapolis Indians Lager (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,24
25,2061,2061,0.052,24,698,Indians Victory Lager (2012),Dortmunder / Export Lager,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Indians Victory Lager (2012) (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,24
25,2062,2062,0.08,NA,660,Chaka,Belgian Strong Pale Ale,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Chaka (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,54
25,2063,2063,0.091,91,651,Isis,American Double / Imperial IPA,16,American Double / Imperial IPA,26,Sun King Brewing Company,Indianapolis,IN,Isis (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,91
25,2064,2064,0.09,30,584,Wee Muckle (2011),Scotch Ale / Wee Heavy,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Wee Muckle (2011) (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,30
25,2065,2065,0.075,77,532,Grapefruit Jungle (GFJ) (2011),American IPA,16,American IPA,26,Sun King Brewing Company,Indianapolis,IN,Grapefruit Jungle (GFJ) (2011) (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,77
25,2066,2066,0.055,23,526,Sun King Oktoberfest (2011),MÃ¤rzen / Oktoberfest,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Sun King Oktoberfest (2011) (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,23
25,2067,2067,0.099,60,394,Johan the Barleywine,English Barleywine,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Johan the Barleywine (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,60
25,2068,2068,0.054,23,213,Wee Mac Scottish-Style Ale,Scottish Ale,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Wee Mac Scottish-Style Ale (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,23
25,2069,2069,0.053,20,55,Sunlight Cream Ale,Cream Ale,16,NA,26,Sun King Brewing Company,Indianapolis,IN,Sunlight Cream Ale (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,20
25,2070,2070,0.056,50,54,Osiris Pale Ale (2010),American Pale Ale (APA),16,American Pale Ale (APA),26,Sun King Brewing Company,Indianapolis,IN,Osiris Pale Ale (2010) (Sun King Brewing Company),Burn 'Em Brewing,Michigan City, IN,50
26,761,761,0.049,23,2604,Blonde Czich,American Blonde Ale,16,American Blonde Ale,27,Evil Czech Brewery,Mishawaka,IN,Blonde Czich (Evil Czech Brewery),Sun King Brewing Company,Indianapolis, IN,23
26,764,764,0.052,NA,2430,Lucky Dog,American Pale Ale (APA),16,American Pale Ale (APA),27,Evil Czech Brewery,Mishawaka,IN,Lucky Dog (Evil Czech Brewery),Sun King Brewing Company,Indianapolis, IN,45
26,765,765,0.048,NA,2429,Voodoo,American Porter,16,NA,27,Evil Czech Brewery,Mishawaka,IN,Voodoo (Evil Czech Brewery),Sun King Brewing Company,Indianapolis, IN,20
26,762,762,0.07,61,2432,White Reaper,Belgian IPA,16,NA,27,Evil Czech Brewery,Mishawaka,IN,White Reaper (Evil Czech Brewery),Sun King Brewing Company,Indianapolis, IN,61
26,763,763,0.051,NA,2431,Bobblehead,American Pale Wheat Ale,16,American Pale Wheat Ale,27,Evil Czech Brewery,Mishawaka,IN,Bobblehead (Evil Czech Brewery),Sun King Brewing Company,Indianapolis, IN,40
26,766,766,0.054,48,1967,General George Patton Pilsner,Czech Pilsener,16,NA,27,Evil Czech Brewery,Mishawaka,IN,General George Patton Pilsner (Evil Czech Brewery),Sun King Brewing Company,Indianapolis, IN,48
27,52,52,0.05,45,2602,Citrafest,American IPA,16,American IPA,28,450 North Brewing Company,Columbus,IN,Citrafest (450 North Brewing Company),Evil Czech Brewery,Mishawaka, IN,45
27,53,53,0.09,NA,2220,Barn Yeti,Belgian Strong Dark Ale,16,NA,28,450 North Brewing Company,Columbus,IN,Barn Yeti (450 North Brewing Company),Evil Czech Brewery,Mishawaka, IN,100
27,51,51,0.065,NA,2603,Galaxyfest,American IPA,16,American IPA,28,450 North Brewing Company,Columbus,IN,Galaxyfest (450 North Brewing Company),Evil Czech Brewery,Mishawaka, IN,60
27,55,55,0.09,50,2218,Ironman,English Strong Ale,16,NA,28,450 North Brewing Company,Columbus,IN,Ironman (450 North Brewing Company),Evil Czech Brewery,Mishawaka, IN,50
27,56,56,0.046,15,2217,Honey Kolsch,KÃ¶lsch,16,NA,28,450 North Brewing Company,Columbus,IN,Honey Kolsch (450 North Brewing Company),Evil Czech Brewery,Mishawaka, IN,15
27,57,57,0.052,18,2216,Copperhead Amber,Belgian Dark Ale,16,NA,28,450 North Brewing Company,Columbus,IN,Copperhead Amber (450 North Brewing Company),Evil Czech Brewery,Mishawaka, IN,18
27,54,54,0.069,65,2219,Scarecrow,American IPA,16,American IPA,28,450 North Brewing Company,Columbus,IN,Scarecrow (450 North Brewing Company),Evil Czech Brewery,Mishawaka, IN,65
28,2129,2129,0.08,22,2601,Deduction,Dubbel,12,NA,29,Taxman Brewing Company,Bargersville,IN,Deduction (Taxman Brewing Company),450 North Brewing Company,Columbus, IN,22
29,566,566,0.085,90,2600,Gone A-Rye,American Double / Imperial IPA,16,American Double / Imperial IPA,30,Cedar Creek Brewery,Seven Points,TX,Gone A-Rye (Cedar Creek Brewery),Taxman Brewing Company,Bargersville, IN,90
29,567,567,NA,NA,2210,Special Release,NA,16,NA,30,Cedar Creek Brewery,Seven Points,TX,Special Release (Cedar Creek Brewery),Taxman Brewing Company,Bargersville, IN,70
29,568,568,0.068,70,2052,Dankosaurus,American IPA,16,American IPA,30,Cedar Creek Brewery,Seven Points,TX,Dankosaurus (Cedar Creek Brewery),Taxman Brewing Company,Bargersville, IN,70
29,571,571,0.05,18,1050,The Lawn Ranger,Cream Ale,16,NA,30,Cedar Creek Brewery,Seven Points,TX,The Lawn Ranger (Cedar Creek Brewery),Taxman Brewing Company,Bargersville, IN,18
29,570,570,0.051,36,1182,Elliott's Phoned Home Pale Ale,American Pale Ale (APA),16,American Pale Ale (APA),30,Cedar Creek Brewery,Seven Points,TX,Elliott's Phoned Home Pale Ale (Cedar Creek Brewery),Taxman Brewing Company,Bargersville, IN,36
29,569,569,0.051,35,1584,Scruffy's Smoked Alt,Smoked Beer,16,NA,30,Cedar Creek Brewery,Seven Points,TX,Scruffy's Smoked Alt (Cedar Creek Brewery),Taxman Brewing Company,Bargersville, IN,35
30,1787,1787,0.069,20,2599,Sex Panther,American Porter,12,NA,31,SanTan Brewing Company,Chandler,AZ,Sex Panther (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,20
30,1788,1788,0.095,25,2073,Winter Warmer (Vault Series),Winter Warmer,16,NA,31,SanTan Brewing Company,Chandler,AZ,Winter Warmer (Vault Series) (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,25
30,1789,1789,0.091,99,2063,Count Hopula (Vault Series),American Double / Imperial IPA,16,American Double / Imperial IPA,31,SanTan Brewing Company,Chandler,AZ,Count Hopula (Vault Series) (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,99
30,1790,1790,0.055,NA,1995,Oktoberfest,MÃ¤rzen / Oktoberfest,12,NA,31,SanTan Brewing Company,Chandler,AZ,Oktoberfest (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,65
30,1791,1791,0.05,15,1934,SunSpot Golden Ale,American Blonde Ale,12,American Blonde Ale,31,SanTan Brewing Company,Chandler,AZ,SunSpot Golden Ale (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,15
30,1792,1792,0.06,NA,1329,I.W.A. (2011),American Pale Wheat Ale,12,American Pale Wheat Ale,31,SanTan Brewing Company,Chandler,AZ,I.W.A. (2011) (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,27
30,1793,1793,0.065,NA,1299,Supermonk I.P.A.,Belgian IPA,12,NA,31,SanTan Brewing Company,Chandler,AZ,Supermonk I.P.A. (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,65
30,1794,1794,0.055,20,1073,Epicenter Amber Ale,American Amber / Red Ale,12,American Amber / Red Ale,31,SanTan Brewing Company,Chandler,AZ,Epicenter Amber Ale (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,20
30,1795,1795,0.05,15,1072,SanTan HefeWeizen,Hefeweizen,12,NA,31,SanTan Brewing Company,Chandler,AZ,SanTan HefeWeizen (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,15
30,1796,1796,0.07,85,1071,Hop Shock IPA,American IPA,12,American IPA,31,SanTan Brewing Company,Chandler,AZ,Hop Shock IPA (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,85
30,1797,1797,0.069,20,852,Sex Panther (2014),American Porter,12,NA,31,SanTan Brewing Company,Chandler,AZ,Sex Panther (2014) (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,20
30,1798,1798,0.055,45,850,Devilâ€™s Ale,American Pale Ale (APA),12,American Pale Ale (APA),31,SanTan Brewing Company,Chandler,AZ,Devilâ€™s Ale (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,45
30,1799,1799,0.081,NA,839,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,12,NA,31,SanTan Brewing Company,Chandler,AZ,Rail Slide Imperial Spiced Ale (SanTan Brewing Company),Cedar Creek Brewery,Seven Points, TX,100
